0012560838,[201907P1]
0013201525,[201907P1]
0014061999,[201907P1]
0012587848,[201907P1]
0014426241,[201907P1]
0012533501,[201907P1]
0015786902,[201907P1]
0010301932,[201907P1]
0014981592,[201907P1]
0015171529,[201907P1]
0014966264,[201907P1]
0011444291,[201907P1]
0010925405,[201907P1]
0009676040,[201907P1]
0015428667,[201907P1]
0010331873,[201907P1]
0012384302,[201907P1]
0014953541,[201907P1]
0009692727,[201907P1]
0014992998,[201907P1]
0012611909,[201907P1]
0014305337,[201907P1]
0009991986,[201907P1]
0012157400,[201907P1]
0008377880,[201907P1]
0014285685,[201907P1]
0013794707,[201907P1]
0015263400,[201907P1]
0000993691,[201907P1]
0012255102,[201907P1]
0015133746,[201907P1]
0012369932,[201907P1]
0015630421,[201907P1]
0014685439,[201907P1]
0011593522,[201907P1]
0009504862,[201907P1]
0014800734,[201907P1]
0015653704,[201907P1]
0014208319,[201907P1]
0012378382,[201907P1]
0011492961,[201907P1]
0009894303,[201907P1]
0015308724,[201907P1]
0013675766,[201907P1]
0009630739,[201907P1]
0008475032,[201907P1]
0015623008,[201907P1]
0009953994,[201907P1]
0011870201,[201907P1]
0015218947,[201907P1]
0013219929,[201907P1]
0013656287,[201907P1]
0014456800,[201907P1]
0013976005,[201907P1]
0012534617,[201907P1]
0015262733,[201907P1]
0015216265,[201907P1]
0012275985,[201907P1]
0012501775,[201907P1]
0010441873,[201907P1]
0010711372,[201907P1]
0012993209,[201907P1]
0010175029,[201907P1]
0008398238,[201907P1]
0015109799,[201907P1]
0005170238,[201907P1]
0011116382,[201907P1]
0012997213,[201907P1]
0013267289,[201907P1]
0012021160,[201907P1]
0012852360,[201907P1]
0012413607,[201907P1]
0014225377,[201907P1]
0012694582,[201907P1]
0013679402,[201907P1]
0011623677,[201907P1]
0015173226,[201907P1]
0015510593,[201907P1]
0013032691,[201907P1]
0012727065,[201907P1]
0012464947,[201907P1]
0011328907,[201907P1]
0014233144,[201907P1]
0015082401,[201907P1]
0014752781,[201907P1]
0014367787,[201907P1]
0010790538,[201907P1]
0015445400,[201907P1]
0014148243,[201907P1]
0008333112,[201907P1]
0012328933,[201907P1]
0013672596,[201907P1]
0014140274,[201907P1]
0012728286,[201907P1]
0013711883,[201907P1]
0013375946,[201907P1]
0013672579,[201907P1]
0012807028,[201907P1]
0012835585,[201907P1]
0015455165,[201907P1]
0014747431,[201907P1]
0011546340,[201907P1]
0015256478,[201907P1]
0010555410,[201907P1]
0014767542,[201907P1]
0010796630,[201907P1]
0012521353,[201907P1]
0009883309,[201907P1]
0013117435,[201907P1]
0014231940,[201907P1]
0013811497,[201907P1]
0015074644,[201907P1]
0014409342,[201907P1]
0009467629,[201907P1]
0013033982,[201907P1]
0010363773,[201907P1]
0013839207,[201907P1]
0013953082,[201907P1]
0011062838,[201907P1]
0014224529,[201907P1]
0011393678,[201907P1]
0011233468,[201907P1]
0010150334,[201907P1]
0013288402,[201907P1]
0011405921,[201907P1]
0011451240,[201907P1]
0013712876,[201907P1]
0013850464,[201907P1]
0013254383,[201907P1]
0014291760,[201907P1]
0013177402,[201907P1]
0008469935,[201907P1]
0011506140,[201907P1]
0012096306,[201907P1]
0010291711,[201907P1]
0014282964,[201907P1]
0014467163,[201907P1]
0007252018,[201907P1]
0010299375,[201907P1]
0014608755,[201907P1]
0013169866,[201907P1]
0011966145,[201907P1]
0015763554,[201907P1]
0014401237,[201907P1]
0014226213,[201907P1]
0014599230,[201907P1]
0013272945,[201907P1]
0012451857,[201907P1]
0013743580,[201907P1]
0013571280,[201907P1]
0012529057,[201907P1]
0015454501,[201907P1]
0010548585,[201907P1]
0012085339,[201907P1]
0013697269,[201907P1]
0012955619,[201907P1]
0015260535,[201907P1]
0013603672,[201907P1]
0013833003,[201907P1]
0007787302,[201907P1]
0006914675,[201907P1]
0012125871,[201907P1]
0014554693,[201907P1]
0011790701,[201907P1]
0010049419,[201907P1]
0015224977,[201907P1]
0010231587,[201907P1]
0009301490,[201907P1]
0012769802,[201907P1]
0012579961,[201907P1]
0011304520,[201907P1]
0015767261,[201907P1]
0014142671,[201907P1]
0013664213,[201907P1]
0011563517,[201907P1]
0009381767,[201907P1]
0013604110,[201907P1]
0013852113,[201907P1]
0009515808,[201907P1]
0012105095,[201907P1]
0014271536,[201907P1]
0013702743,[201907P1]
0013978959,[201907P1]
0010669079,[201907P1]
0014643195,[201907P1]
0015396682,[201907P1]
0009573342,[201907P1]
0013028916,[201907P1]
0010809720,[201907P1]
0015292634,[201907P1]
0012357427,[201907P1]
0011031765,[201907P1]
0015045060,[201907P1]
0013601757,[201907P1]
0009853967,[201907P1]
0012179991,[201907P1]
0015108520,[201907P1]
0015562520,[201907P1]
0014586334,[201907P1]
0011567690,[201907P1]
0009052435,[201907P1]
0008341910,[201907P1]
0008725875,[201907P1]
0015385061,[201907P1]
0009786612,[201907P1]
0012872784,[201907P1]
0013247964,[201907P1]
0013514012,[201907P1]
0013469740,[201907P1]
0015421642,[201907P1]
0010376780,[201907P1]
0013591518,[201907P1]
0014179599,[201907P1]
0009067257,[201907P1]
0014163816,[201907P1]
0013365264,[201907P1]
0014526460,[201907P1]
0014415565,[201907P1]
0015565237,[201907P1]
0014738399,[201907P1]
0014710266,[201907P1]
0012547810,[201907P1]
0015002095,[201907P1]
0008709428,[201907P1]
0010059898,[201907P1]
0015699181,[201907P1]
0007239700,[201907P1]
0012853628,[201907P1]
0015181402,[201907P1]
0013500327,[201907P1]
0012552479,[201907P1]
0011363564,[201907P1]
0015230769,[201907P1]
0012702253,[201907P1]
0013615471,[201907P1]
0015191064,[201907P1]
0013911214,[201907P1]
0009818854,[201907P1]
0013567286,[201907P1]
0014459901,[201907P1]
0009201774,[201907P1]
0011349824,[201907P1]
0014741264,[201907P1]
0011393590,[201907P1]
0013277741,[201907P1]
0013814807,[201907P1]
0013849603,[201907P1]
0009205253,[201907P1]
0011493086,[201907P1]
0013266282,[201907P1]
0013331512,[201907P1]
0010274228,[201907P1]
0010282623,[201907P1]
0010481738,[201907P1]
0009855292,[201907P1]
0013269076,[201907P1]
0015525691,[201907P1]
0014463173,[201907P1]
0013458118,[201907P1]
0013821198,[201907P1]
0013176277,[201907P1]
0011413474,[201907P1]
0012219503,[201907P1]
0015478741,[201907P1]
0011243267,[201907P1]
0013331756,[201907P1]
0013327455,[201907P1]
0010814681,[201907P1]
0012770748,[201907P1]
0010066347,[201907P1]
0014785746,[201907P1]
0013279649,[201907P1]
0011094103,[201907P1]
0010110428,[201907P1]
0012681105,[201907P1]
0012123837,[201907P1]
0015648990,[201907P1]
0011579565,[201907P1]
0009967494,[201907P1]
0014345799,[201907P1]
0010450767,[201907P1]
0014453680,[201907P1]
0011129286,[201907P1]
0011980022,[201907P1]
0015147829,[201907P1]
0015641565,[201907P1]
0013965051,[201907P1]
0013386753,[201907P1]
0014156730,[201907P1]
0015631111,[201907P1]
0013567631,[201907P1]
0012510663,[201907P1]
0011547776,[201907P1]
0010145554,[201907P1]
0015240443,[201907P1]
0011391432,[201907P1]
0015170885,[201907P1]
0011601305,[201907P1]
0011119360,[201907P1]
0010336230,[201907P1]
0015252719,[201907P1]
0012545541,[201907P1]
0011769560,[201907P1]
0014501865,[201907P1]
0009058753,[201907P1]
0011705788,[201907P1]
0011566747,[201907P1]
0013589777,[201907P1]
0010592267,[201907P1]
0015442297,[201907P1]
0014372709,[201907P1]
0015041523,[201907P1]
0015439921,[201907P1]
0015468596,[201907P1]
0012559091,[201907P1]
0010584191,[201907P1]
0009889855,[201907P1]
0010954348,[201907P1]
0015372456,[201907P1]
0014011611,[201907P1]
0015581159,[201907P1]
0014854784,[201907P1]
0012250240,[201907P1]
0014374758,[201907P1]
0009454637,[201907P1]
0013553469,[201907P1]
0008473200,[201907P1]
0014844078,[201907P1]
0014465421,[201907P1]
0011234148,[201907P1]
0008994385,[201907P1]
0014310169,[201907P1]
0009639544,[201907P1]
0012702263,[201907P1]
0015593585,[201907P1]
0012170781,[201907P1]
0015047632,[201907P1]
0014244077,[201907P1]
0015376773,[201907P1]
0013560382,[201907P1]
0015912206,[201907P1]
0014148437,[201907P1]
0015204561,[201907P1]
0008377946,[201907P1]
0014858920,[201907P1]
0014667168,[201907P1]
0013283451,[201907P1]
0014573078,[201907P1]
0009418530,[201907P1]
0014096082,[201907P1]
0012361578,[201907P1]
0014464319,[201907P1]
0013535890,[201907P1]
0013064804,[201907P1]
0010216427,[201907P1]
0010258670,[201907P1]
0014683816,[201907P1]
0013135255,[201907P1]
0013141592,[201907P1]
0014303278,[201907P1]
0011482460,[201907P1]
0013167443,[201907P1]
0014530266,[201907P1]
0010941995,[201907P1]
0009742059,[201907P1]
0011556789,[201907P1]
0015319074,[201907P1]
0011412352,[201907P1]
0009954551,[201907P1]
0014957332,[201907P1]
0010737326,[201907P1]
0013553871,[201907P1]
0011844944,[201907P1]
0014165334,[201907P1]
0012049350,[201907P1]
0013591928,[201907P1]
0015316839,[201907P1]
0013655175,[201907P1]
0015651207,[201907P1]
0009362878,[201907P1]
0009964975,[201907P1]
0013606729,[201907P1]
0009890824,[201907P1]
0009991101,[201907P1]
0013857023,[201907P1]
0011109530,[201907P1]
0015255824,[201907P1]
0013036208,[201907P1]
0013704625,[201907P1]
0014857647,[201907P1]
0011314056,[201907P1]
0011313158,[201907P1]
0009681155,[201907P1]
0014190076,[201907P1]
0011950391,[201907P1]
0010744251,[201907P1]
0013690745,[201907P1]
0015532460,[201907P1]
0009324039,[201907P1]
0011583059,[201907P1]
0015246827,[201907P1]
0013720395,[201907P1]
0014024686,[201907P1]
0012176871,[201907P1]
0011587495,[201907P1]
0011654794,[201907P1]
0015115592,[201907P1]
0013572044,[201907P1]
0014064995,[201907P1]
0008171256,[201907P1]
0012479378,[201907P1]
0014129793,[201907P1]
0009915503,[201907P1]
0015223800,[201907P1]
0013322216,[201907P1]
0011071232,[201907P1]
0015234998,[201907P1]
0010339425,[201907P1]
0014296418,[201907P1]
0012061494,[201907P1]
0010574078,[201907P1]
0012856399,[201907P1]
0014535230,[201907P1]
0009467139,[201907P1]
0012306231,[201907P1]
0014701936,[201907P1]
0015399276,[201907P1]
0015209022,[201907P1]
0009434888,[201907P1]
0014064698,[201907P1]
0014420706,[201907P1]
0010239300,[201907P1]
0012370974,[201907P1]
0008817835,[201907P1]
0014156605,[201907P1]
0015893809,[201907P1]
0012615316,[201907P1]
0010595953,[201907P1]
0015076262,[201907P1]
0015406169,[201907P1]
0014334382,[201907P1]
0004218707,[201907P1]
0012813814,[201907P1]
0012608979,[201907P1]
0013030289,[201907P1]
0009667816,[201907P1]
0014408583,[201907P1]
0009243977,[201907P1]
0013688601,[201907P1]
0014015050,[201907P1]
0010434367,[201907P1]
0014087689,[201907P1]
0014270260,[201907P1]
0013122891,[201907P1]
0011380409,[201907P1]
0014785181,[201907P1]
0014347971,[201907P1]
0014016025,[201907P1]
0014335441,[201907P1]
0012040284,[201907P1]
0015881004,[201907P1]
0011549917,[201907P1]
0010935043,[201907P1]
0009177648,[201907P1]
0010729790,[201907P1]
0015309482,[201907P1]
0013569810,[201907P1]
0012996335,[201907P1]
0012403790,[201907P1]
0013551575,[201907P1]
0014046351,[201907P1]
0012569030,[201907P1]
0014020760,[201907P1]
0013753417,[201907P1]
0006956551,[201907P1]
0013628009,[201907P1]
0009514876,[201907P1]
0013802788,[201907P1]
0014214297,[201907P1]
0015214090,[201907P1]
0011087114,[201907P1]
0009032176,[201907P1]
0014957831,[201907P1]
0011971347,[201907P1]
0013577396,[201907P1]
0012083910,[201907P1]
0012538047,[201907P1]
0009990892,[201907P1]
0014717116,[201907P1]
0015651534,[201907P1]
0014274078,[201907P1]
0010514231,[201907P1]
0013583032,[201907P1]
0011937789,[201907P1]
0014443527,[201907P1]
0015320355,[201907P1]
0012514393,[201907P1]
0015801509,[201907P1]
0014021655,[201907P1]
0015006902,[201907P1]
0014717482,[201907P1]
0015196302,[201907P1]
0014390558,[201907P1]
0012743342,[201907P1]
0015806624,[201907P1]
0011626894,[201907P1]
0008287755,[201907P1]
0011384905,[201907P1]
0009760011,[201907P1]
0008921389,[201907P1]
0006944631,[201907P1]
0012191983,[201907P1]
0010113764,[201907P1]
0009096169,[201907P1]
0014738305,[201907P1]
0014351700,[201907P1]
0010889987,[201907P1]
0012277207,[201907P1]
0014113081,[201907P1]
0012427642,[201907P1]
0012587718,[201907P1]
0012618235,[201907P1]
0004294781,[201907P1]
0015817021,[201907P1]
0013344467,[201907P1]
0012866477,[201907P1]
0013410560,[201907P1]
0010140828,[201907P1]
0009115536,[201907P1]
0012866415,[201907P1]
0013501944,[201907P1]
0015236144,[201907P1]
0009859743,[201907P1]
0013507880,[201907P1]
0009604167,[201907P1]
0010027232,[201907P1]
0012265081,[201907P1]
0013952182,[201907P1]
0014083870,[201907P1]
0011440223,[201907P1]
0011929384,[201907P1]
0011162586,[201907P1]
0015643620,[201907P1]
0010793668,[201907P1]
0012015255,[201907P1]
0010575416,[201907P1]
0015649483,[201907P1]
0010703532,[201907P1]
0014146219,[201907P1]
0013033895,[201907P1]
0010015243,[201907P1]
0010384784,[201907P1]
0013211628,[201907P1]
0013688514,[201907P1]
0015202376,[201907P1]
0015674816,[201907P1]
0015729413,[201907P1]
0014560040,[201907P1]
0013924313,[201907P1]
0010484714,[201907P1]
0014431711,[201907P1]
0013349580,[201907P1]
0010137234,[201907P1]
0014562350,[201907P1]
0011842744,[201907P1]
0010282980,[201907P1]
0008973919,[201907P1]
0011226911,[201907P1]
0013719651,[201907P1]
0013263699,[201907P1]
0015069509,[201907P1]
0008411270,[201907P1]
0011402832,[201907P1]
0009356273,[201907P1]
0010134464,[201907P1]
0008490760,[201907P1]
0014112869,[201907P1]
0001896554,[201907P1]
0011952472,[201907P1]
0011553699,[201907P1]
0010725333,[201907P1]
0012964846,[201907P1]
0010836553,[201907P1]
0009239347,[201907P1]
0013295144,[201907P1]
0015102911,[201907P1]
0014350515,[201907P1]
0013942598,[201907P1]
0010167511,[201907P1]
0010080013,[201907P1]
0013498345,[201907P1]
0015621912,[201907P1]
0015347117,[201907P1]
0013959981,[201907P1]
0011522911,[201907P1]
0013975516,[201907P1]
0013841501,[201907P1]
0012825564,[201907P1]
0012990871,[201907P1]
0015870585,[201907P1]
0011061925,[201907P1]
0009808490,[201907P1]
0015179349,[201907P1]
0015440493,[201907P1]
0015507764,[201907P1]
0011591642,[201907P1]
0011277903,[201907P1]
0015537065,[201907P1]
0012296366,[201907P1]
0011632149,[201907P1]
0009160078,[201907P1]
0013857276,[201907P1]
0013493167,[201907P1]
0012283458,[201907P1]
0014355950,[201907P1]
0013580845,[201907P1]
0014231104,[201907P1]
0010986305,[201907P1]
0013218022,[201907P1]
0011216866,[201907P1]
0014276780,[201907P1]
0014786040,[201907P1]
0014546721,[201907P1]
0010293303,[201907P1]
0013870030,[201907P1]
0004259362,[201907P1]
0013052968,[201907P1]
0015121756,[201907P1]
0013836137,[201907P1]
0011177788,[201907P1]
0015630371,[201907P1]
0010232351,[201907P1]
0010866567,[201907P1]
0006086268,[201907P1]
0010281680,[201907P1]
0011508085,[201907P1]
0013677664,[201907P1]
0014023416,[201907P1]
0015212938,[201907P1]
0014481122,[201907P1]
0015082816,[201907P1]
0011164481,[201907P1]
0009812025,[201907P1]
0009815468,[201907P1]
0008995345,[201907P1]
0015373625,[201907P1]
0015095014,[201907P1]
0014065544,[201907P1]
0012608346,[201907P1]
0013236546,[201907P1]
0014967083,[201907P1]
0011343271,[201907P1]
0013750806,[201907P1]
0015365647,[201907P1]
0015125138,[201907P1]
0008713376,[201907P1]
0013860873,[201907P1]
0013654431,[201907P1]
0013164601,[201907P1]
0008189390,[201907P1]
0014740025,[201907P1]
0014433981,[201907P1]
0009782153,[201907P1]
0014460839,[201907P1]
0009944738,[201907P1]
0010263978,[201907P1]
0013577314,[201907P1]
0014123142,[201907P1]
0014444459,[201907P1]
0008976618,[201907P1]
0010205077,[201907P1]
0014457649,[201907P1]
0008964487,[201907P1]
0013444705,[201907P1]
0012182310,[201907P1]
0011575073,[201907P1]
0013611009,[201907P1]
0009186583,[201907P1]
0013808903,[201907P1]
0009145957,[201907P1]
0009079207,[201907P1]
0012964788,[201907P1]
0014333278,[201907P1]
0015556462,[201907P1]
0014721250,[201907P1]
0010788010,[201907P1]
0009285905,[201907P1]
0013081481,[201907P1]
0015461766,[201907P1]
0014907325,[201907P1]
0015648542,[201907P1]
0015287063,[201907P1]
0013556412,[201907P1]
0013117082,[201907P1]
0013854375,[201907P1]
0013177762,[201907P1]
0014800109,[201907P1]
0011847841,[201907P1]
0015132564,[201907P1]
0013634627,[201907P1]
0015342980,[201907P1]
0013614348,[201907P1]
0015356824,[201907P1]
0012353190,[201907P1]
0011941313,[201907P1]
0014079323,[201907P1]
0013374501,[201907P1]
0015319447,[201907P1]
0014192909,[201907P1]
0014545872,[201907P1]
0011122326,[201907P1]
0008936669,[201907P1]
0008274776,[201907P1]
0014725864,[201907P1]
0015052938,[201907P1]
0015143515,[201907P1]
0010686242,[201907P1]
0011721384,[201907P1]
0014213592,[201907P1]
0011013045,[201907P1]
0014391949,[201907P1]
0015713467,[201907P1]
0011007131,[201907P1]
0010246397,[201907P1]
0009050153,[201907P1]
0015760855,[201907P1]
0014864409,[201907P1]
0009599329,[201907P1]
0010940054,[201907P1]
0012898516,[201907P1]
0012274019,[201907P1]
0010172317,[201907P1]
0014846248,[201907P1]
0013734713,[201907P1]
0015359394,[201907P1]
0014773676,[201907P1]
0015716169,[201907P1]
0014761324,[201907P1]
0013504973,[201907P1]
0015331713,[201907P1]
0009849556,[201907P1]
0012339025,[201907P1]
0010831539,[201907P1]
0012388672,[201907P1]
0011702973,[201907P1]
0011808930,[201907P1]
0011440194,[201907P1]
0010555361,[201907P1]
0014106908,[201907P1]
0015630374,[201907P1]
0010373078,[201907P1]
0011128931,[201907P1]
0011933152,[201907P1]
0004656682,[201907P1]
0009910884,[201907P1]
0014419226,[201907P1]
0013553697,[201907P1]
0010058925,[201907P1]
0010933269,[201907P1]
0013275738,[201907P1]
0009838910,[201907P1]
0005533815,[201907P1]
0013565229,[201907P1]
0015196371,[201907P1]
0013047448,[201907P1]
0011651089,[201907P1]
0013684143,[201907P1]
0015204473,[201907P1]
0011131721,[201907P1]
0011565664,[201907P1]
0015131488,[201907P1]
0014550866,[201907P1]
0015292099,[201907P1]
0013284743,[201907P1]
0009920327,[201907P1]
0008707886,[201907P1]
0015523725,[201907P1]
0011522459,[201907P1]
0010386880,[201907P1]
0009202637,[201907P1]
0013282905,[201907P1]
0009343596,[201907P1]
0013848535,[201907P1]
0013155878,[201907P1]
0011578356,[201907P1]
0014716175,[201907P1]
0014268127,[201907P1]
0012928469,[201907P1]
0008773199,[201907P1]
0015866854,[201907P1]
0010001235,[201907P1]
0011662774,[201907P1]
0013131186,[201907P1]
0013406899,[201907P1]
0012684309,[201907P1]
0015297328,[201907P1]
0014206292,[201907P1]
0007832421,[201907P1]
0013571535,[201907P1]
0015285089,[201907P1]
0007098767,[201907P1]
0013596716,[201907P1]
0013591601,[201907P1]
0013600494,[201907P1]
0013965082,[201907P1]
0013899450,[201907P1]
0009707004,[201907P1]
0013649407,[201907P1]
0011197862,[201907P1]
0015441945,[201907P1]
0009417987,[201907P1]
0009697063,[201907P1]
0013968336,[201907P1]
0010059589,[201907P1]
0009363637,[201907P1]
0014533161,[201907P1]
0011093896,[201907P1]
0012523031,[201907P1]
0015772841,[201907P1]
0015475278,[201907P1]
0014271623,[201907P1]
0013589590,[201907P1]
0009127211,[201907P1]
0013862842,[201907P1]
0010357647,[201907P1]
0015466511,[201907P1]
0012881756,[201907P1]
0013871284,[201907P1]
0013912545,[201907P1]
0014129744,[201907P1]
0015150289,[201907P1]
0011672180,[201907P1]
0008295357,[201907P1]
0015828711,[201907P1]
0013356542,[201907P1]
0014086382,[201907P1]
0010819594,[201907P1]
0013590094,[201907P1]
0013689048,[201907P1]
0013476869,[201907P1]
0014632269,[201907P1]
0010794417,[201907P1]
0011722012,[201907P1]
0007880735,[201907P1]
0015208885,[201907P1]
0010312218,[201907P1]
0014766930,[201907P1]
0014620937,[201907P1]
0012530482,[201907P1]
0009415141,[201907P1]
0014644953,[201907P1]
0010592702,[201907P1]
0010660314,[201907P1]
0010951669,[201907P1]
0008833827,[201907P1]
0014215336,[201907P1]
0004119533,[201907P1]
0011435850,[201907P1]
0012995982,[201907P1]
0012787680,[201907P1]
0013982888,[201907P1]
0014693520,[201907P1]
0010584411,[201907P1]
0013145639,[201907P1]
0015048527,[201907P1]
0014305267,[201907P1]
0011299118,[201907P1]
0012836804,[201907P1]
0013460106,[201907P1]
0012920983,[201907P1]
0010576695,[201907P1]
0012351599,[201907P1]
0011315065,[201907P1]
0013873423,[201907P1]
0010444790,[201907P1]
0009427704,[201907P1]
0013349447,[201907P1]
0013367407,[201907P1]
0014446501,[201907P1]
0009625986,[201907P1]
0014252623,[201907P1]
0013529389,[201907P1]
0009121727,[201907P1]
0011377404,[201907P1]
0014108647,[201907P1]
0012446095,[201907P1]
0010217912,[201907P1]
0008612235,[201907P1]
0008185558,[201907P1]
0014666630,[201907P1]
0012127390,[201907P1]
0013835313,[201907P1]
0013035837,[201907P1]
0009358540,[201907P1]
0009104355,[201907P1]
0015583432,[201907P1]
0012019673,[201907P1]
0013589128,[201907P1]
0013961465,[201907P1]
0012225326,[201907P1]
0015115127,[201907P1]
0015592437,[201907P1]
0008202847,[201907P1]
0015654595,[201907P1]
0010697396,[201907P1]
0005206503,[201907P1]
0012765107,[201907P1]
0014356179,[201907P1]
0014345720,[201907P1]
0012129100,[201907P1]
0013003585,[201907P1]
0011686512,[201907P1]
0009655654,[201907P1]
0009512753,[201907P1]
0012953483,[201907P1]
0011833245,[201907P1]
0012673663,[201907P1]
0011970634,[201907P1]
0015145359,[201907P1]
0013836518,[201907P1]
0009229936,[201907P1]
0015805465,[201907P1]
0011286950,[201907P1]
0014839507,[201907P1]
0009058729,[201907P1]
0015822084,[201907P1]
0013598538,[201907P1]
0014389830,[201907P1]
0011960943,[201907P1]
0015212581,[201907P1]
0014237817,[201907P1]
0014134779,[201907P1]
0009005921,[201907P1]
0011561012,[201907P1]
0011037872,[201907P1]
0015765258,[201907P1]
0015350652,[201907P1]
0015540997,[201907P1]
0010867473,[201907P1]
0009410086,[201907P1]
0014157771,[201907P1]
0014261745,[201907P1]
0011535613,[201907P1]
0010247932,[201907P1]
0013276793,[201907P1]
0011623522,[201907P1]
0015188719,[201907P1]
0012530552,[201907P1]
0015381327,[201907P1]
0013354304,[201907P1]
0014234120,[201907P1]
0012882040,[201907P1]
0010301990,[201907P1]
0014168517,[201907P1]
0006199012,[201907P1]
0013388398,[201907P1]
0014538832,[201907P1]
0014086531,[201907P1]
0013147474,[201907P1]
0008201656,[201907P1]
0015576009,[201907P1]
0012649194,[201907P1]
0009646165,[201907P1]
0013024031,[201907P1]
0011121133,[201907P1]
0014186343,[201907P1]
0009880066,[201907P1]
0009448858,[201907P1]
0009941522,[201907P1]
0013817896,[201907P1]
0013344412,[201907P1]
0012444988,[201907P1]
0013113690,[201907P1]
0009574811,[201907P1]
0012369931,[201907P1]
0010491231,[201907P1]
0012094420,[201907P1]
0014801159,[201907P1]
0014737521,[201907P1]
0014452555,[201907P1]
0014530368,[201907P1]
0010242405,[201907P1]
0013263374,[201907P1]
0010482289,[201907P1]
0015619200,[201907P1]
0008153881,[201907P1]
0013635308,[201907P1]
0013191502,[201907P1]
0009940204,[201907P1]
0013309074,[201907P1]
0013145407,[201907P1]
